datahora,ativo,sinal_robo,preco_entrada,padrao,confianca,motivo,sinal_ideal_n1,resultado,lucro_pips_n1,pendente
2025-08-18 08:00:00,GBPUSD,0,1.35637,RandomForest:0|XGBoost:-1|LSTM:1,0.66,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:-1|Conf:0.71|ConfEff:0.71|lstm:1|Conf:0.70|ConfEff:0.70|SNIPER:BLOCK|mp=-0.007; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:05:00,EURUSD,0,1.17071,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.89|ConfEff:0.36|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.498; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:05:00,GBPUSD,0,1.35637,RandomForest:0|XGBoost:-1|LSTM:1,0.64,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:-1|Conf:0.54|ConfEff:0.54|lstm:1|Conf:0.70|ConfEff:0.70|SNIPER:BLOCK|mp=0.105; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:10:00,EURUSD,0,1.17047,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.81|ConfEff:0.32|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.547; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:10:00,GBPUSD,0,1.35611,RandomForest:0|XGBoost:-1|LSTM:1,0.64,random_forest:0|Conf:0.58|ConfEff:0.23|xgboost:-1|Conf:0.56|ConfEff:0.56|lstm:1|Conf:0.78|ConfEff:0.78|SNIPER:BLOCK|mp=0.144; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:15:00,EURUSD,0,1.17047,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.81|ConfEff:0.32|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.542; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:15:00,GBPUSD,0,1.35608,RandomForest:0|XGBoost:0|LSTM:1,0.69,random_forest:0|Conf:0.59|ConfEff:0.24|xgboost:0|Conf:0.71|ConfEff:0.26|lstm:1|Conf:0.78|ConfEff:0.78|SNIPER:BLOCK|mp=0.610; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:20:00,EURUSD,0,1.1705,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.85|ConfEff:0.34|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.533; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:20:00,GBPUSD,0,1.35607,RandomForest:0|XGBoost:0|LSTM:1,0.65,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:0|Conf:0.54|ConfEff:0.22|lstm:1|Conf:0.76|ConfEff:0.76|SNIPER:BLOCK|mp=0.616; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:25:00,EURUSD,0,1.17038,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.76|ConfEff:0.30|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.542; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:25:00,GBPUSD,0,1.35619,RandomForest:0|XGBoost:0|LSTM:1,0.62,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.51|ConfEff:0.21|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.607; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:30:00,EURUSD,0,1.17021,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.78|ConfEff:0.31|xgboost:0|Conf:0.82|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.545; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:30:00,GBPUSD,0,1.35594,RandomForest:0|XGBoost:0|LSTM:1,0.65,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:0|Conf:0.63|ConfEff:0.25|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.591; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:35:00,EURUSD,0,1.17036,RandomForest:0|XGBoost:0|LSTM:1,0.77,random_forest:0|Conf:0.80|ConfEff:0.32|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.552; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:35:00,GBPUSD,0,1.35619,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.57|ConfEff:0.23|lstm:1|Conf:0.74|ConfEff:0.74|SNIPER:BLOCK|mp=0.613; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:40:00,EURUSD,0,1.17035,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.551; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:40:00,GBPUSD,0,1.35605,RandomForest:0|XGBoost:-1|LSTM:1,0.63,random_forest:0|Conf:0.56|ConfEff:0.22|xgboost:-1|Conf:0.63|ConfEff:0.63|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.037; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:45:00,EURUSD,0,1.17068,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.68|ConfEff:0.27|xgboost:0|Conf:0.71|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.553; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:45:00,GBPUSD,0,1.35633,RandomForest:0|XGBoost:-1|LSTM:1,0.63,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:-1|Conf:0.65|ConfEff:0.65|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.006; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:50:00,EURUSD,0,1.17058,RandomForest:0|XGBoost:0|LSTM:1,0.74,random_forest:0|Conf:0.78|ConfEff:0.31|xgboost:0|Conf:0.74|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.543; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:50:00,GBPUSD,0,1.35619,RandomForest:0|XGBoost:-1|LSTM:1,0.62,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:-1|Conf:0.57|ConfEff:0.57|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.099; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:55:00,EURUSD,0,1.17059,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.76|ConfEff:0.30|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.47|ConfEff:0.47|SNIPER:BLOCK|mp=0.455; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:55:00,GBPUSD,0,1.35609,RandomForest:0|XGBoost:-1|LSTM:1,0.59,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:-1|Conf:0.59|ConfEff:0.59|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=-0.024; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:00:00,EURUSD,0,1.17067,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.72|ConfEff:0.29|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.49|ConfEff:0.49|SNIPER:BLOCK|mp=0.474; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:00:00,GBPUSD,0,1.35621,RandomForest:0|XGBoost:-1|LSTM:1,0.58,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:-1|Conf:0.54|ConfEff:0.54|lstm:1|Conf:0.60|ConfEff:0.60|SNIPER:BLOCK|mp=0.048; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:05:00,EURUSD,0,1.17057,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.536; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:05:00,GBPUSD,0,1.356,RandomForest:0|XGBoost:0|LSTM:1,0.59,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.51|ConfEff:0.20|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.597; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:10:00,EURUSD,0,1.17021,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:0|Conf:0.61|ConfEff:0.24|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.582; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:10:00,GBPUSD,0,1.35556,RandomForest:0|XGBoost:0|LSTM:1,0.79,random_forest:0|Conf:0.78|ConfEff:0.31|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.76|ConfEff:0.76|SNIPER:BLOCK|mp=0.571; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:15:00,EURUSD,0,1.17013,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.61|ConfEff:0.24|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.561; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:15:00,GBPUSD,0,1.35505,RandomForest:0|XGBoost:0|LSTM:1,0.77,random_forest:0|Conf:0.69|ConfEff:0.28|xgboost:0|Conf:0.91|ConfEff:0.26|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=0.576; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:20:00,EURUSD,0,1.17005,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.70|ConfEff:0.28|xgboost:0|Conf:0.68|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.529; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:20:00,GBPUSD,0,1.3549,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.88|ConfEff:0.26|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.581; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:25:00,EURUSD,0,1.16963,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.69|ConfEff:0.28|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.57|ConfEff:0.57|SNIPER:BLOCK|mp=0.514; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:25:00,GBPUSD,0,1.35421,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.562; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:30:00,EURUSD,0,1.16973,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.52|ConfEff:0.52|SNIPER:BLOCK|mp=0.497; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:30:00,GBPUSD,0,1.35438,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.59|ConfEff:0.24|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:1|Conf:0.50|ConfEff:0.50|SNIPER:BLOCK|mp=0.503; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:35:00,EURUSD,0,1.16978,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.65|ConfEff:0.65|SNIPER:BLOCK|mp=0.540; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:35:00,GBPUSD,0,1.35436,RandomForest:0|XGBoost:0|LSTM:1,0.61,random_forest:0|Conf:0.53|ConfEff:0.21|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.555; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:40:00,EURUSD,0,1.16963,RandomForest:0|XGBoost:0|LSTM:0,0.64,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:0|Conf:0.47|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:40:00,GBPUSD,0,1.35419,RandomForest:0|XGBoost:-1|LSTM:1,0.55,random_forest:0|Conf:0.55|ConfEff:0.22|xgboost:-1|Conf:0.50|ConfEff:0.50|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.068; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:45:00,EURUSD,0,1.16952,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.51|ConfEff:0.51|SNIPER:BLOCK|mp=0.494; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:45:00,GBPUSD,0,1.35429,RandomForest:0|XGBoost:0|LSTM:1,0.55,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:0|Conf:0.54|ConfEff:0.21|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=0.556; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:50:00,EURUSD,0,1.16966,RandomForest:0|XGBoost:0|LSTM:0,0.65,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.75|ConfEff:0.26|lstm:0|Conf:0.55|ConfEff:0.22|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:50:00,GBPUSD,0,1.35448,RandomForest:0|XGBoost:-1|LSTM:1,0.61,random_forest:0|Conf:0.55|ConfEff:0.22|xgboost:-1|Conf:0.77|ConfEff:0.77|lstm:1|Conf:0.52|ConfEff:0.52|SNIPER:BLOCK|mp=-0.162; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:55:00,EURUSD,0,1.16964,RandomForest:0|XGBoost:0|LSTM:0,0.68,random_forest:0|Conf:0.70|ConfEff:0.28|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:0|Conf:0.50|ConfEff:0.20|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 09:55:00,GBPUSD,0,1.35448,RandomForest:-1|XGBoost:-1|LSTM:1,0.54,random_forest:-1|Conf:0.49|ConfEff:0.49|xgboost:-1|Conf:0.57|ConfEff:0.57|lstm:1|Conf:0.56|ConfEff:0.56|SNIPER:BLOCK|mp=-0.305; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:00:00,EURUSD,0,1.16937,RandomForest:0|XGBoost:0|LSTM:0,0.68,random_forest:0|Conf:0.67|ConfEff:0.27|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:0|Conf:0.52|ConfEff:0.21|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:00:00,GBPUSD,0,1.35447,RandomForest:0|XGBoost:-1|LSTM:0,0.62,random_forest:0|Conf:0.55|ConfEff:0.22|xgboost:-1|Conf:0.84|ConfEff:0.84|lstm:0|Conf:0.47|ConfEff:0.19|SNIPER:BLOCK|mp=-0.671; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:05:00,EURUSD,0,1.16943,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.52|ConfEff:0.52|SNIPER:BLOCK|mp=0.481; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:05:00,GBPUSD,0,1.35446,RandomForest:0|XGBoost:-1|LSTM:1,0.66,random_forest:0|Conf:0.55|ConfEff:0.22|xgboost:-1|Conf:0.85|ConfEff:0.85|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=-0.162; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:10:00,EURUSD,0,1.17013,RandomForest:0|XGBoost:0|LSTM:0,0.59,random_forest:0|Conf:0.58|ConfEff:0.23|xgboost:0|Conf:0.67|ConfEff:0.26|lstm:0|Conf:0.51|ConfEff:0.20|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:10:00,GBPUSD,0,1.35499,RandomForest:0|XGBoost:-1|LSTM:1,0.66,random_forest:0|Conf:0.53|ConfEff:0.21|xgboost:-1|Conf:0.96|ConfEff:0.96|lstm:1|Conf:0.49|ConfEff:0.49|SNIPER:BLOCK|mp=-0.284; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:15:00,EURUSD,0,1.16974,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.68|ConfEff:0.26|lstm:1|Conf:0.54|ConfEff:0.54|SNIPER:BLOCK|mp=0.490; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:15:00,GBPUSD,0,1.35479,RandomForest:-1|XGBoost:-1|LSTM:1,0.67,random_forest:-1|Conf:0.52|ConfEff:0.52|xgboost:-1|Conf:0.97|ConfEff:0.97|lstm:1|Conf:0.51|ConfEff:0.51|SNIPER:BLOCK|mp=-0.487; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:20:00,EURUSD,0,1.17022,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.67|ConfEff:0.27|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.54|ConfEff:0.54|SNIPER:BLOCK|mp=0.507; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:20:00,GBPUSD,0,1.35537,RandomForest:0|XGBoost:-1|LSTM:1,0.66,random_forest:0|Conf:0.53|ConfEff:0.21|xgboost:-1|Conf:0.98|ConfEff:0.98|lstm:1|Conf:0.48|ConfEff:0.48|SNIPER:BLOCK|mp=-0.299; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:25:00,EURUSD,0,1.17002,RandomForest:0|XGBoost:0|LSTM:1,0.69,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.75|ConfEff:0.26|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.511; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:25:00,GBPUSD,0,1.35497,RandomForest:-1|XGBoost:-1|LSTM:1,0.68,random_forest:-1|Conf:0.57|ConfEff:0.57|xgboost:-1|Conf:0.81|ConfEff:0.81|lstm:1|Conf:0.65|ConfEff:0.65|SNIPER:BLOCK|mp=-0.360; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:30:00,EURUSD,0,1.16992,RandomForest:0|XGBoost:0|LSTM:0,0.56,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.58|ConfEff:0.23|lstm:0|Conf:0.48|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:30:00,GBPUSD,0,1.35497,RandomForest:-1|XGBoost:-1|LSTM:1,0.67,random_forest:-1|Conf:0.54|ConfEff:0.54|xgboost:-1|Conf:0.96|ConfEff:0.96|lstm:1|Conf:0.51|ConfEff:0.51|SNIPER:BLOCK|mp=-0.490; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:35:00,EURUSD,0,1.16971,RandomForest:0|XGBoost:0|LSTM:0,0.58,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.61|ConfEff:0.24|lstm:0|Conf:0.49|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:35:00,GBPUSD,0,1.3547,RandomForest:-1|XGBoost:-1|LSTM:1,0.64,random_forest:-1|Conf:0.53|ConfEff:0.53|xgboost:-1|Conf:0.81|ConfEff:0.81|lstm:1|Conf:0.58|ConfEff:0.58|SNIPER:BLOCK|mp=-0.397; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:40:00,EURUSD,0,1.17001,RandomForest:0|XGBoost:0|LSTM:1,0.57,random_forest:0|Conf:0.67|ConfEff:0.27|xgboost:0|Conf:0.56|ConfEff:0.23|lstm:1|Conf:0.47|ConfEff:0.47|SNIPER:BLOCK|mp=0.488; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:40:00,GBPUSD,0,1.35511,RandomForest:-1|XGBoost:-1|LSTM:1,0.66,random_forest:-1|Conf:0.51|ConfEff:0.51|xgboost:-1|Conf:0.93|ConfEff:0.93|lstm:1|Conf:0.55|ConfEff:0.55|SNIPER:BLOCK|mp=-0.450; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:45:00,EURUSD,0,1.16931,RandomForest:0|XGBoost:0|LSTM:1,0.58,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:0|Conf:0.52|ConfEff:0.21|lstm:1|Conf:0.57|ConfEff:0.57|SNIPER:BLOCK|mp=0.546; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:45:00,GBPUSD,0,1.35469,RandomForest:0|XGBoost:-1|LSTM:0,0.61,random_forest:0|Conf:0.51|ConfEff:0.20|xgboost:-1|Conf:0.84|ConfEff:0.84|lstm:0|Conf:0.48|ConfEff:0.19|SNIPER:BLOCK|mp=-0.680; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:50:00,EURUSD,0,1.16862,RandomForest:-1|XGBoost:-1|LSTM:0,0.48,random_forest:-1|Conf:0.51|ConfEff:0.51|xgboost:-1|Conf:0.42|ConfEff:0.42|lstm:0|Conf:0.52|ConfEff:0.21|SNIPER:BLOCK|mp=-0.817; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:50:00,GBPUSD,0,1.35436,RandomForest:-1|XGBoost:-1|LSTM:0,0.6,random_forest:-1|Conf:0.53|ConfEff:0.53|xgboost:-1|Conf:0.72|ConfEff:0.72|lstm:0|Conf:0.55|ConfEff:0.22|SNIPER:BLOCK|mp=-0.851; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:55:00,EURUSD,0,1.16814,RandomForest:0|XGBoost:0|LSTM:0,0.45,random_forest:0|Conf:0.44|ConfEff:0.18|xgboost:0|Conf:0.35|ConfEff:0.14|lstm:0|Conf:0.55|ConfEff:0.22|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 10:55:00,GBPUSD,0,1.35386,RandomForest:-1|XGBoost:-1|LSTM:0,0.53,random_forest:-1|Conf:0.55|ConfEff:0.55|xgboost:-1|Conf:0.52|ConfEff:0.52|lstm:0|Conf:0.53|ConfEff:0.21|SNIPER:BLOCK|mp=-0.834; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:00:00,EURUSD,0,1.16716,RandomForest:0|XGBoost:0|LSTM:0,0.53,random_forest:0|Conf:0.51|ConfEff:0.20|xgboost:0|Conf:0.51|ConfEff:0.20|lstm:0|Conf:0.57|ConfEff:0.23|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:00:00,GBPUSD,0,1.35308,RandomForest:-1|XGBoost:-1|LSTM:0,0.66,random_forest:-1|Conf:0.57|ConfEff:0.57|xgboost:-1|Conf:0.85|ConfEff:0.85|lstm:0|Conf:0.57|ConfEff:0.23|SNIPER:BLOCK|mp=-0.862; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:05:00,EURUSD,0,1.16739,RandomForest:0|XGBoost:0|LSTM:0,0.57,random_forest:0|Conf:0.53|ConfEff:0.21|xgboost:0|Conf:0.64|ConfEff:0.26|lstm:0|Conf:0.54|ConfEff:0.22|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:05:00,GBPUSD,0,1.35365,RandomForest:-1|XGBoost:-1|LSTM:0,0.62,random_forest:-1|Conf:0.53|ConfEff:0.53|xgboost:-1|Conf:0.80|ConfEff:0.80|lstm:0|Conf:0.54|ConfEff:0.22|SNIPER:BLOCK|mp=-0.861; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:10:00,EURUSD,0,1.16725,RandomForest:0|XGBoost:0|LSTM:0,0.52,random_forest:0|Conf:0.49|ConfEff:0.20|xgboost:0|Conf:0.57|ConfEff:0.23|lstm:0|Conf:0.51|ConfEff:0.21|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:10:00,GBPUSD,0,1.35363,RandomForest:-1|XGBoost:-1|LSTM:1,0.63,random_forest:-1|Conf:0.53|ConfEff:0.53|xgboost:-1|Conf:0.78|ConfEff:0.78|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=-0.377; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:15:00,EURUSD,0,1.16766,RandomForest:0|XGBoost:-1|LSTM:1,0.56,random_forest:0|Conf:0.70|ConfEff:0.28|xgboost:-1|Conf:0.47|ConfEff:0.47|lstm:1|Conf:0.51|ConfEff:0.51|SNIPER:BLOCK|mp=0.030; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:15:00,GBPUSD,0,1.354,RandomForest:-1|XGBoost:-1|LSTM:1,0.63,random_forest:-1|Conf:0.52|ConfEff:0.52|xgboost:-1|Conf:0.89|ConfEff:0.89|lstm:1|Conf:0.49|ConfEff:0.49|SNIPER:BLOCK|mp=-0.481; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:20:00,EURUSD,0,1.16825,RandomForest:0|XGBoost:0|LSTM:0,0.57,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:0|Conf:0.56|ConfEff:0.22|lstm:0|Conf:0.48|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:20:00,GBPUSD,0,1.35442,RandomForest:-1|XGBoost:-1|LSTM:1,0.68,random_forest:-1|Conf:0.62|ConfEff:0.62|xgboost:-1|Conf:0.89|ConfEff:0.89|lstm:1|Conf:0.54|ConfEff:0.54|SNIPER:BLOCK|mp=-0.476; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 11:25:00,EURUSD,0,1.1685,RandomForest:0|XGBoost:0|LSTM:0,0.64,random_forest:0|Conf:0.71|ConfEff:0.28|xgboost:0|Conf:0.75|ConfEff:0.26|lstm:0|Conf:0.46|ConfEff:0.19|mp=0.000; Score_Reforco=0.0,0,neutro,0.0,False
